GroupID|RecordID|SF|SFUI|NormSF|LF|LFUI|NormLF|Source|SFEUI|LFEUI|Type|PrefSF|Score|Count|Frequency|UMLS.CUI
|R277611|PED|S054294|ped|pediatrician|L125370|pediatrician|UMLS|E0759391|E0046123|abbreviation|||||
|R277612|PED|S054294|ped|paediatrician|L123683|pediatrician|UMLS|E0759391|E0046123|abbreviation|||||
|R277613|PED|S054294|ped|pædiatrician|L137113||UMLS|E0759391|E0046123|abbreviation|||||
|R277948|VPT|S075472|vpt|very preterm|L166610|very preterm|UMLS|E0759730|E0760778|acronym|||||
|R278333|CSCC|S015335|cscc|cutaneous squamous cell carcinoma|L063194|cutaneous squamous cell carcinoma|UMLS|E0759977|E0759975|acronym|||||
|R278644|ION|S036580|ion|infraorbital nerve|L094556|infraorbital nerve|UMLS|E0760317|E0201555|acronym|||||
|R278647|CPH|S014907|cph|cyclophosphamid|L063540|cyclophosphamid|UMLS|E0760322|E0020341|abbreviation|||||
|R278648|CPH|S014907|cph|cyclophosphamide|L063541|cyclophosphamid|UMLS|E0760322|E0020341|abbreviation|||||
|R278649|CPH|S014907|cph|cyclo-phosphamide|L063468||UMLS|E0760322|E0020341|abbreviation|||||
|R278650|CPH|S014907|cph|cyclophos-phamide|L063539||UMLS|E0760322|E0020341|abbreviation|||||
|R278659|LDHA|S040223|ldha|lactate dehydrogenase A|L100496|lactate dehydrogenase A|UMLS|E0760332|E0760331|acronym|||||
|R278660|LDHA|S040223|ldha|lactate dehydrogenase-A|L100506|lactate dehydrogenase A|UMLS|E0760332|E0760331|acronym|||||
|R278683|MOR|S045055|mor|matched odds ratio|L107490||UMLS|E0760382|E0760378|acronym|||||
|R278741|NPG|S049146|npg|n-propyl gallate|L115192||UMLS|E0760434||acronym|||||
|R278908|BNC1|S009514|bnc1|basonuclin|L048780|basonuclin|UMLS|E0760556|E0407941|abbreviation|||||
|R278909|BNC1|S009514|bnc1|basonuclin 1|L048781|basonuclin 1|UMLS|E0760556|E0760553|abbreviation|||||
|R279763|ARA|S005572|ara|arachidonic acid|L046124|arachidonic acid|UMLS|E0760900|E0010231|abbreviation|||||
|R279772|LEN|S040391|len|lenalidomide|L102265|lenalidomide|UMLS|E0760911|E0668115|abbreviation|||||
|R280573|US|S073935|us|unique short|L164265||UMLS|E0761031||acronym|||||
|R281157|E1|S021192|e1|estrone|L074189|estrone|UMLS|E0761203|E0026224|abbreviation|||||
|R281158|E1|S021192|e1|oestrone|L121206|estrone|UMLS|E0761203|E0026224|abbreviation|||||
|R281407|CSID|S015399|csid|Community Screening Instrument for Dementia|L010090||UMLS|E0761222|E0761219|acronym|||||
|R281408|CSID|S015399|csid|Community Screening Interview for Dementia|L010091||UMLS|E0761222|E0761220|acronym|||||
|R281721|COL II|S014652|col ii|collagen type II|L059140|collagen type II|UMLS|E0761334|E0017808|abbreviation|||||
|R281726|Col II|S017031|col ii|collagen type II|L059140|collagen type II|UMLS|E0761334|E0017808|abbreviation|||||
|R281736|COL-II|S014656|col_ii|collagen type II|L059140|collagen type II|UMLS|E0761334|E0017808|abbreviation|||||
|R281741|Col-II|S017033|col_ii|collagen type II|L059140|collagen type II|UMLS|E0761334|E0017808|abbreviation|||||
|R281995|MS|S045425|ms|saturation magnetisation|L143819|saturation magnetisation|UMLS|E0761438|E0761437|acronym|||||
|R281996|MS|S045425|ms|saturation magnetization|L143820|saturation magnetisation|UMLS|E0761438|E0761437|acronym|||||
|R282015|PLAD|S055503|plad|proximal left anterior descending coronary artery|L136037||UMLS|E0761443|E0761441|acronym|||||
|R282145|SSDP|S065917|ssdp|single stranded DNA binding protein|L147155|single stranded DNA binding protein|UMLS|E0761490|E0715153|acronym|||||
|R282146|SSDP|S065917|ssdp|single-stranded DNA binding protein|L147311|single stranded DNA binding protein|UMLS|E0761490|E0715153|acronym|||||
|R282147|SSDP|S065917|ssdp|single-stranded DNA-binding protein|L147314|single stranded DNA binding protein|UMLS|E0761490|E0715153|acronym|||||
|R282148|SSDP|S065917|ssdp|single-stranded-DNA-binding protein|L147324|single stranded DNA binding protein|UMLS|E0761490|E0715153|acronym|||||
|R282242|DRO|S019907|dro|droperidol|L069766|droperidol|UMLS|E0761542|E0023982|abbreviation|||||
|R282265|NI|S048450|ni|nematic-isotropic|L116001||UMLS|E0761567||acronym|||||
|R282558|GLI|S027884|gli|glioblastoma|L081853|glioblastoma|UMLS|E0761743|E0029864|abbreviation|||||
|R282949|FASI|S024301|fasi|fatty acid synthase 1|L076633|fatty acid synthase 1|UMLS|E0761851|E0761850|acronym|||||
|R282950|FASI|S024301|fasi|fatty acid synthase I|L076634|fatty acid synthase 1|UMLS|E0761851|E0761850|acronym|||||
|R283034|FHL3|S024808|fhl3|four and a half LIM only protein 3|L079263||UMLS|E0761865|E0761863|acronym|||||
|R283035|FHL3|S024808|fhl3|four and a half LIM-only protein 3|L079266||UMLS|E0761865|E0761863|acronym|||||
|R283036|FHL3|S024808|fhl3|four-and-a-half LIM-only protein 3|L079282||UMLS|E0761865|E0761863|acronym|||||
|R283037|FHL3|S024808|fhl3|four and a half LIM domain protein 3|L079259||UMLS|E0761865|E0761862|acronym|||||
|R283038|FHL3|S024808|fhl3|four and a half LIM domain protein-3|L079261||UMLS|E0761865|E0761862|acronym|||||
|R283039|FHL3|S024808|fhl3|four-and-a-half LIM domain protein 3|L079278||UMLS|E0761865|E0761862|acronym|||||
|R283040|FHL3|S024808|fhl3|four-and-a-half LIM domain protein-3|L079280||UMLS|E0761865|E0761862|acronym|||||
|R283277|FAP1|S024270|fap1|Fas associated phosphatase-1|L014066||UMLS|E0761965|E0761964|acronym|||||
|R283278|FAP1|S024270|fap1|Fas-associated phosphatase 1|L014086||UMLS|E0761965|E0761964|acronym|||||
|R283279|FAP1|S024270|fap1|Fas-associated phosphatase-1|L014087||UMLS|E0761965|E0761964|acronym|||||
|R283284|FAP-1|S024266|fap_1|Fas-associated phosphatase 1|L014086||UMLS|E0761965|E0761964|acronym|||||
|R283285|FAP-1|S024266|fap_1|Fas-associated phosphatase-1|L014087||UMLS|E0761965|E0761964|acronym|||||
|R284012|AP|S005189|ap|anterior posterior|L043180|anterior posterior|UMLS|E0762525|E0762524|acronym|||||
|R284013|AP|S005189|ap|anterior-posterior|L043223|anterior posterior|UMLS|E0762525|E0762524|acronym|||||
|R284014|AP|S005189|ap|anterior/posterior|L043226|anterior posterior|UMLS|E0762525|E0762524|acronym|||||
|R284015|AP|S005189|ap|anteroposterior|L043259|anteroposterior|UMLS|E0762525|E0009349|acronym|||||
|R284016|AP|S005189|ap|antero-posterior|L043235||UMLS|E0762525|E0009349|acronym|||||
|R284017|A-P|S002241|a_p|anterior posterior|L043180|anterior posterior|UMLS|E0762525|E0762524|acronym|||||
|R284018|A-P|S002241|a_p|anterior-posterior|L043223|anterior posterior|UMLS|E0762525|E0762524|acronym|||||
|R284019|A-P|S002241|a_p|anterior/posterior|L043226|anterior posterior|UMLS|E0762525|E0762524|acronym|||||
|R284020|A-P|S002241|a_p|anteroposterior|L043259|anteroposterior|UMLS|E0762525|E0009349|acronym|||||
|R284021|A-P|S002241|a_p|antero-posterior|L043235||UMLS|E0762525|E0009349|acronym|||||
|R284097|CHK|S013734|chk|choline kinase|L057065|choline kinase|UMLS|E0762580|E0331084|acronym|||||
|R284098|CHK|S013734|chk|checkpoint kinase|L056236|checkpoint kinase|UMLS|E0762580|E0743517|abbreviation|||||
|R284525|OSR1|S051619|osr1|odd-skipped related 1|L120991||UMLS|E0762949|E0762947|acronym|||||
|R284580|BTCP|S010015|btcp|breakthrough cancer pain|L051980|breakthrough cancer pain|UMLS|E0763024|E0763023|acronym|||||
|R284581|BTCP|S010015|btcp|break-through cancer pain|L051962||UMLS|E0763024|E0763023|acronym|||||
|R284668|PICH|S055161|pich|primary intracerebral hemorrhage|L133952|primary intracerebral hemorrhage|UMLS|E0763209|E0699961|acronym|||||
|R284669|PICH|S055161|pich|primary intracerebral haemorrhage|L133951|primary intracerebral hemorrhage|UMLS|E0763209|E0699961|acronym|||||
|R284670|PICH|S055161|pich|primary intra-cerebral hemorrhage|L133950||UMLS|E0763209|E0699961|acronym|||||
|R284671|PICH|S055161|pich|primary intra-cerebral haemorrhage|L133949||UMLS|E0763209|E0699961|acronym|||||
|R284809|DCO|S018510|dco|diffusing capacity for carbon monoxide|L067305||UMLS|E0763228||acronym|||||
|R284810|DCO|S018510|dco|carbon monoxide diffusing capacity|L053850||UMLS|E0763228|E0763225|acronym|||||
|R284811|DCO|S018510|dco|carbon monoxide-diffusing capacity|L053860||UMLS|E0763228|E0763225|acronym|||||
|R284812|DCO|S018510|dco|carbon-monoxide diffusing capacity|L053896||UMLS|E0763228|E0763225|acronym|||||
|R284813|DCO|S018510|dco|carbon-monoxide-diffusing capacity|L053897||UMLS|E0763228|E0763225|acronym|||||
|R284968|GI|S027765|gi|gastrointestinal|L080989|gastrointestinal|UMLS|E0763318|E0029411|acronym|||||
|R284969|GI|S027765|gi|gastro intestinal|L080906|gastrointestinal|UMLS|E0763318|E0029411|acronym|||||
|R284970|GI|S027765|gi|gastro-intestinal|L080927|gastrointestinal|UMLS|E0763318|E0029411|acronym|||||
|R285197|MAb|S043379|mab|microsomal antibody|L110891|microsomal antibody|UMLS|E0763466|E0040160|abbreviation|||||
|R285255|CRP|S015252|crp|C reactive protein|L007812|C reactive protein|UMLS|E0763504|E0200482|acronym|||||
|R285256|CRP|S015252|crp|C-reactive protein|L007883|C reactive protein|UMLS|E0763504|E0200482|acronym|||||
|R285257|CRP|S015252|crp|C-reactive-protein|L007886|C reactive protein|UMLS|E0763504|E0200482|acronym|||||
|R285280|ROL|S060747|rol|retinol|L141918|retinol|UMLS|E0763523|E0053182|abbreviation|||||
|R285414|RT|S061179|rt|radiotherapy|L137978|radiotherapy|UMLS|E0763613|E0051872|acronym|||||
|R285415|RT|S061179|rt|radio therapy|L137772|radiotherapy|UMLS|E0763613|E0051872|acronym|||||
|R285416|RT|S061179|rt|radio-therapy|L137841|radiotherapy|UMLS|E0763613|E0051872|acronym|||||
|R285420|RT|S061179|rt|transepithelial resistance|L159481|transepithelial resistance|UMLS|E0763614|E0691991|acronym|||||
|R285421|RT|S061179|rt|trans-epithelial resistance|L159051||UMLS|E0763614|E0691991|acronym|||||
|R285422|Rt|S062130|rt|transepithelial resistance|L159481|transepithelial resistance|UMLS|E0763614|E0691991|acronym|||||
|R285423|Rt|S062130|rt|trans-epithelial resistance|L159051||UMLS|E0763614|E0691991|acronym|||||
|R285532|HYD|S033062|hyd|hydralazine|L091242|hydralazine|UMLS|E0763664|E0032337|abbreviation|||||
|R285533|HYD|S033062|hyd|hydrallazin|L091243|hydralazine|UMLS|E0763664|E0032337|abbreviation|||||
|R285534|HYD|S033062|hyd|hydrallazine|L091244|hydralazine|UMLS|E0763664|E0032337|abbreviation|||||
|R285791|T3|S068769|t3|triiodothyronin|L160981|triiodothyronin|UMLS|E0763756|E0062174|abbreviation|||||
|R285792|T3|S068769|t3|triiodothyronine|L160982|triiodothyronin|UMLS|E0763756|E0062174|abbreviation|||||
|R285793|T3|S068769|t3|tri-iodothyronin|L160649||UMLS|E0763756|E0062174|abbreviation|||||
|R285794|T3|S068769|t3|tri-iodothyronine|L160650||UMLS|E0763756|E0062174|abbreviation|||||
|R285795|T3|S068769|t3|triiodo-thyronine|L160978||UMLS|E0763756|E0062174|abbreviation|||||
|R286209|SEE|S064006|see|standard error of estimate|L150766||UMLS|E0763848||acronym|||||
|R286224|T4|S068848|t4|thyroxin|L157282|thyroxin|UMLS|E0763864|E0060995|abbreviation|||||
|R286225|T4|S068848|t4|thyroxine|L157294|thyroxin|UMLS|E0763864|E0060995|abbreviation|||||
|R286226|T4|S068848|t4|tetraiodothyronine|L155810|tetraiodothyronine|UMLS|E0763864|E0068331|abbreviation|||||
|R286387|CA1P|S012049|ca1p|2-carboxyarabinitol-1-phosphate|L001212||UMLS|E0763923||acronym|||||
|R286402|CAP2|S012236|cap2|cyclase-associated protein 2|L063242||UMLS|E0763937|E0763935|acronym|||||
|R286992|APM|S005362|apm|aminopeptidase M|L042081|aminopeptidase M|UMLS|E0764169|E0764168|acronym|||||
|R286993|APM|S005362|apm|aminopeptidase-M|L042085|aminopeptidase M|UMLS|E0764169|E0764168|acronym|||||
|R286994|APM|S005362|apm|amino-peptidase M|L041943||UMLS|E0764169|E0764168|acronym|||||
|R287520|CRP|S015252|crp|cyclic adenosine monophosphate receptor protein|L063302|cyclic adenosine monophosphate receptor protein|UMLS|E0764933|E0764932|acronym|||||
|R287521|CRP|S015252|crp|cyclic AMP receptor protein|L063266|cyclic AMP receptor protein|UMLS|E0764933|E0020288|acronym|||||
|R287522|CRP|S015252|crp|cAMP receptor protein|L052706|cAMP receptor protein|UMLS|E0764933|E0500733|acronym|||||
|R287523|CRP|S015252|crp|c-AMP receptor protein|L052669||UMLS|E0764933|E0500733|acronym|||||
|R288584|MEB|S043904|meb|mebendazol|L108270|mebendazol|UMLS|E0766054|E0039190|abbreviation|||||
|R288585|MEB|S043904|meb|mebendazole|L108271|mebendazol|UMLS|E0766054|E0039190|abbreviation|||||
|R289984|HUC|S032911|huc|human umbilical cord|L091063|human umbilical cord|UMLS|E0766748|E0766747|acronym|||||
|R292744|TRG|S071486|trg|triglyceride|L160940|triglyceride|UMLS|E0769380|E0068412|abbreviation|||||
|R292745|TRG|S071486|trg|tri-glyceride|L160646||UMLS|E0769380|E0068412|abbreviation|||||
|R292754|GCK|S027365|gck|glucokinase|L082092|glucokinase|UMLS|E0769734|E0067124|abbreviation|||||
|R292776|CRN|S015244|crn|creatinine|L062548|creatinine|UMLS|E0769753|E0019653|abbreviation|||||
|R292808|ES|S023018|es|excretory-secretory|L075036||UMLS|E0769780||acronym|||||
|R293145|CSP|S015433|csp|cold shock protein|L058977|cold shock protein|UMLS|E0770974|E0770973|acronym|||||
|R293146|CSP|S015433|csp|cold-shock protein|L059005|cold shock protein|UMLS|E0770974|E0770973|acronym|||||
|R294528|.O2-|S000234|o2_|radicals|L137741|radical|ADAM||||.O2-|0.1111|10||
|R296838|ACAT|S003468|acat|acyl-CoA|L039161|acylCoA|ADAM||||ACAT|21|22||
|R308150|cGMP|S082699|cgmp|cyclic guanosine 3'|L063332||ADAM||||cGMP|19|167||
|R308153|c-GMP|S082439|c_gmp|cyclic guanosine 3'|L063332||ADAM||||cGMP|19|1||
|R313793|DBcAMP|S018369|dbcamp|adenosine 3'|L039359||ADAM||||DBcAMP|12|7||
|R313794|dbcAMP|S084610|dbcamp|adenosine 3'|L039359||ADAM||||DBcAMP|12|3||
|R313795|dBcAMP|S084399|dbcamp|adenosine 3'|L039359||ADAM||||DBcAMP|12|1||
|R313796|db-cAMP|S084601|db_camp|adenosine 3'|L039359||ADAM||||DBcAMP|12|1||
|R348284|NQO1|S049264|nqo1|NAD(P)H|L023603||ADAM||||NQO1|58|64||
|R348285|NQO1|S049264|nqo1|NAD(P)H|L023603||ADAM||||NQO1|7|64||
|R348286|Nqo1|S050439|nqo1|NAD(P)H|L023603||ADAM||||NQO1|58|1||
|R348287|Nqo1|S050439|nqo1|NAD(P)H|L023603||ADAM||||NQO1|7|1||
|R348288|NQO1|S049264|nqo1|NAD(P)H|L023603||ADAM||||NQO1|11|11||
|R378492|cAMP|S082585|camp|cyclic adenosine 3'|L063286||ADAM||||cAMP|82|434||
|R378496|c-AMP|S082410|c_amp|cyclic adenosine 3'|L063286||ADAM||||cAMP|82|7||
|R386738|Bt2cAMP|S010724|bt2camp|3'|L001488||ADAM||||Bt2cAMP|8|12||
|R386740|Bt2-cAMP|S010723|bt2_camp|3'|L001488||ADAM||||Bt2cAMP|8|2||
|R386742|bt2cAMP|S082317|bt2camp|3'|L001488||ADAM||||Bt2cAMP|8|2||
|R386744|Bt2cAMP|S010724|bt2camp|adenosine 3'|L039359||ADAM||||Bt2cAMP|9|9||
|R389629|bbgk|S081487|bbgk|stated that chromosomes 4 and 7 each seem to have copies of the bb1/g25k|L151007||Berman||||||||
|R393707|rn soft tissue|S098938|rn soft tissue|early+delayed|L070475||Berman||||||||
|R394966|anf|S078860|anf|antinuclear factor|L045269|antinuclear factor|Berman||||||||
|R395026|azt|S081219|azt|azidothymidine|L048233|azidothymidine|Berman||||||||
|R395084|bmr|S082137|bmr|basal metabolic rate|L048609|basal metabolic rate|Berman||||||||
|R395260|ddi|S084709|ddi|dideoxyinosine|L066890|dideoxyinosine|Berman||||||||
|R395377|ebv|S085623|ebv|epstein barr virus|L073488|Epstein Barr virus|Berman||||||||
|R395389|ecmo|S085657|ecmo|extracorporeal membrane oxygenation|L075771|extracorporeal membrane oxygenation|Berman||||||||
|R395403|edrf|S085720|edrf|endothelium derived relaxing factor|L072515||Berman||||||||
|R395415|efa|S085740|efa|essential fatty acid|L073942|essential fatty acid|Berman||||||||
|R395427|emfe|S085849|emfe|endomyocardial fibroelastosis|L072226||Berman||||||||
|R395441|eos|S085952|eos|eosinophil|L073086|eosinophil|Berman||||||||
|R395451|erg|S086046|erg|electroretinogram|L071501|electroretinogram|Berman||||||||
|R395503|fes|S086474|fes|fat embolism syndrome|L076555|fat embolism syndrome|Berman||||||||
|R395539|ftnd|S086829|ftnd|full term normal delivery|L079884|full term normal delivery|Berman||||||||
|R395725|i&d|S089045|i_d|incision and drainage|L093867||Berman||||||||
|R395779|ihd|S089400|ihd|ischemic heart disease|L099138|ischemic heart disease|Berman||||||||
|R395845|kcal|S090057|kcal|kilocalorie|L100114|kilocalorie|Berman||||||||
|R395865|lbbb|S090374|lbbb|left bundle branch block|L101888|left bundle branch block|Berman||||||||
|R395939|mab|S091508|mab|monoclonal antibody|L112613|monoclonal antibody|Berman||||||||
|R395979|mctd|S091787|mctd|mixed connective tissue disease|L112125|mixed connective tissue disease|Berman||||||||
|R396000|mhiq|S092122|mhiq|mcmast health ind quest|L108076||Berman||||||||
|R396007|micros|S092212|micros|microscopy|L110882|microscopy|Berman||||||||
|R396097|nh3|S093329|nh3|ammonia|L042142|ammonia|Berman||||||||
|R396159|osa|S094181|osa|obstructive sleep apnea|L120634|obstructive sleepapnea|Berman||||||||
|R396225|pef|S095499|pef|peak expiratory flow|L125232|peak expiratory flow|Berman||||||||
|R396233|periph|S095613|periph|peripheral|L126393|peripheral|Berman||||||||
|R396267|pipj|S095949|pipj|proximal interphalangeal joint|L136035|proximal interphalangeal joint|Berman||||||||
|R396301|pnet|S096127|pnet|primitive neuroectodermal tumor|L134077|primitive neuroectodermal tumor|Berman||||||||
|R396303|pnh|S096132|pnh|paroxysmal nocturnal hemoglobinuria|L124617|paroxysmal nocturnal hemoglobinuria|Berman||||||||
|R396402|pwm|S097243|pwm|pokeweed mitogen|L129931|pokeweed mitogen|Berman||||||||
|R396416|r/o|S097569|r_o|rule out|L143386||Berman||||||||
|R396442|rft|S098503|rft|renal function test|L140810|renal function test|Berman||||||||
|R396450|ro|S098950|ro|rule out|L143386||Berman||||||||
|R396472|s&p|S099252|s_p|scale and polish teeth|L143856||Berman||||||||
|R396543|snf|S100417|snf|skilled nursing facility|L147589|skilled nursing facility|Berman||||||||
|R396671|tmj|S101902|tmj|temporomandibular joint|L155166|temporomandibular joint|Berman||||||||
|R396781|vep|S103067|vep|visual evoked potential|L167305||Berman||||||||
|R396801|vpf|S103270|vpf|vascular permeability factor|L165725|vascular permeability factor|Berman||||||||
|R396825|wpw|S103460|wpw|wolff parkinson white|L168927|Wolff Parkinson White|Berman||||||||
|R396833|xri|S103551|xri|x linked recessive ichthyosis|L169034||Berman||||||||
|R396841|zdv|S103629|zdv|zidovudine|L169477|zidovudine|Berman||||||||
|R396877|adh|S078246|adh|antidiuretic hormone|L044856|antidiuretic hormone|Berman||||||||
|R396913|ant|S078891|ant|anterior|L043055|anterior|Berman||||||||
|R396931|ari|S080924|ari|acute respiratory infection|L039068|acute respiratory infection|Berman||||||||
|R396963|bhcg|S082003|bhcg|beta human chorionic gonadotrophin|L049374|beta human chorionic gonadotropin|Berman||||||||
|R396998|cal|S082938|cal|calorie|L053290|calory|Berman||||||||
|R397053|cll|S083525|cll|chronic lymphocytic leukemia|L057555|chronic lymphocytic leucemia|Berman||||||||
|R397056|cme|S083560|cme|cystoid macular edema|L063872|cystoid macular edema|Berman||||||||
|R397089|cu|S084055|cu|copper|L061533|copper|Berman||||||||
|R397107|cy|S084130|cy|cyclophosphamide|L063541|cyclophosphamid|Berman||||||||
|R397124|dht|S084898|dht|dihydrotestosterone|L067606|dihydrotestosterone|Berman||||||||
|R397128|dic|S084936|dic|disseminated intravascular coagulation|L068629||Berman||||||||
|R397154|dsm|S085316|dsm|diagnostic and statistical manual|L066465||Berman||||||||
|R397197|fhs|S086528|fhs|fetal hydantoin syndrome|L077119|fetal hydantoin syndrome|Berman||||||||
|R397239|hpa|S088685|hpa|hemangiopericytoma|L085857|hemangiopericytoma|Berman||||||||
|R397244|hsg|S088777|hsg|hysterosalpingogram|L092436|hysterosalpingogram|Berman||||||||
|R397248|hz|S089040|hz|hertz|L087195|hertz|Berman||||||||
|R397251|i&o|S089046|i_o|intake and output|L095617||Berman||||||||
|R397263|ics|S089310|ics|intercostal space|L095942|intercostal space|Berman||||||||
|R397317|lh|S090516|lh|luteinizing hormone|L105512||Berman||||||||
|R397378|mcv|S091789|mcv|mean corpuscular volume|L108134|mean corpuscular volume|Berman||||||||
|R397396|mic|S092148|mic|minimum inhibitory concentration|L111611|minimum inhibitory concentration|Berman||||||||
|R397680|wt|S103474|wt|weight|L168328|weight|Berman||||||||
|R397687|zn|S103654|zn|zinc|L169483|zinc|Berman||||||||
|R397705|acs|S078144|acs|american cancer society|L041833|American Cancer Society|Berman||||||||
|R397745|arf|S080911|arf|acute renal failure|L039061|acute renal failure|Berman||||||||
|R397785|cea|S083220|cea|carcinoembryonic antigen|L054158|carcinoembryonic antigen|Berman||||||||
|R397810|cpr|S083850|cpr|cardiopulmonary resuscitation|L054400|cardiopulmonary resuscitation|Berman||||||||
|R397873|eaa|S085586|eaa|essential amino acid|L073939|essential amino acid|Berman||||||||
|R397880|eba|S085606|eba|epidermoly bull acquisit|L073288||Berman||||||||
|R397909|fbs|S086409|fbs|fasting blood sugar|L076528||Berman||||||||
|R398071|nd|S093212|nd|normal delivery|L119406||Berman||||||||
|R398114|pet|S095625|pet|positron emission tomography|L131612|positron emission tomography|Berman||||||||
