GroupID|EntryID|SF|SFUI|NormSF|NSFUI|PrefSF|LF|LFUI|NormLF|PrefLF|Source|SFEUI|LFEUI|Type|Score|Count|Frequency|UMLS.CUI
|E254516|PEX|S054534|pex|N053957||plasma-exchange|L129438|plasma exchange||UMLS|E0744535|E0048216|abbreviation||||
|E254677|Q2W|S058787|q2w|N058115||every 2 weeks|L074761|||UMLS|E0744610||abbreviation||||
|E255443|tPSA|S101371|tpsa|N070931||topological polar surface area|L158143|topological polar surface area||UMLS|E0744926|E0744925|acronym||||
|E255446|E9|S021261|e9|N021666||echovirus 9|L070569|echovirus 9||UMLS|E0744929|E0744927|abbreviation||||
|E255964|GVL|S028752|gvl|N029291||graft versus leukemia effect|L083227|graft versus leukemia effect||UMLS|E0745046|E0745031|acronym||||
|E255965|GVL|S028752|gvl|N029291||graft versus leukaemia effect|L083225|graft versus leukemia effect||UMLS|E0745046|E0745031|acronym||||
|E255966|GVL|S028752|gvl|N029291||graft-versus-leukemia effect|L083255|graft versus leukemia effect||UMLS|E0745046|E0745031|acronym||||
|E255967|GVL|S028752|gvl|N029291||graft-versus-leukaemia effect|L083251|graft versus leukemia effect||UMLS|E0745046|E0745031|acronym||||
|E256393|SFN|S064255|sfn|N064119||stratifin|L151632|stratifin||UMLS|E0745138|E0550708|abbreviation||||
|E256395|SFN|S064255|sfn|N064119||Society for Neuroscience|L031247|||UMLS|E0745139|E0745136|acronym||||
|E256568|GBCA|S027236|gbca|N027520||gallbladder cancer|L080355|gallbladder cancer||UMLS|E0745208|E0745200|acronym||||
|E256569|GBCA|S027236|gbca|N027520||gall bladder cancer|L080337|gallbladder cancer||UMLS|E0745208|E0745200|acronym||||
|E256570|GBCA|S027236|gbca|N027520||gall-bladder cancer|L080346|gallbladder cancer||UMLS|E0745208|E0745200|acronym||||
|E256571|GBCA|S027236|gbca|N027520||gallbladder carcinoma|L080356|gallbladder carcinoma||UMLS|E0745208|E0745201|acronym||||
|E256572|GBCA|S027236|gbca|N027520||gall bladder carcinoma|L080338|gallbladder carcinoma||UMLS|E0745208|E0745201|acronym||||
|E256573|GBCA|S027236|gbca|N027520||gall-bladder carcinoma|L080347|gallbladder carcinoma||UMLS|E0745208|E0745201|acronym||||
|E256593|CBR|S012535|cbr|N013962||cannabinoid receptor|L053498|cannabinoid receptor||UMLS|E0745220|E0729036|abbreviation||||
|E256724|EM|S022276|em|N022890||Echinococcus multilocularis|L012561|Echinococcus multilocularis||UMLS|E0745327|E0201025|acronym||||
|E256726|Em|S023528|em|N022890||Echinococcus multilocularis|L012561|Echinococcus multilocularis||UMLS|E0745328|E0201025|acronym||||
|E256745|KAP|S038481|kap|N038060||kidney androgen-regulated protein|L100016|||UMLS|E0745341|E0745338|acronym||||
|E256746|KAP|S038481|kap|N038060||kidney-androgen regulated protein|L100045|||UMLS|E0745341|E0745338|acronym||||
|E256747|KAP|S038481|kap|N038060||kidney-androgen-regulated protein|L100046|||UMLS|E0745341|E0745338|acronym||||
|E256995|PHL|S054977|phl|N054493||2,4-diacetylphloroglucinol|L001000|||UMLS|E0745415||abbreviation||||
|E257665|PNI|S055975|pni|N055706||protease nexin 1|L135320|protease nexin 1||UMLS|E0745661|E0696002|acronym||||
|E257666|PNI|S055975|pni|N055706||protease nexin I|L135321|protease nexin 1||UMLS|E0745661|E0696002|acronym||||
|E257667|PNI|S055975|pni|N055706||protease nexin-1|L135322|protease nexin 1||UMLS|E0745661|E0696002|acronym||||
|E257668|PNI|S055975|pni|N055706||protease nexin-I|L135323|protease nexin 1||UMLS|E0745661|E0696002|acronym||||
|E258175|DPL|S019757|dpl|N020657||day postlesion|L064692|||UMLS|E0745830||acronym||||
|E258248|IFO|S035263|ifo|N035048||ifosfamide|L092732|ifosfamide||UMLS|E0745878|E0400447|abbreviation||||
|E258249|IFO|S035263|ifo|N035048||ifosphamide|L092737|ifosfamide||UMLS|E0745878|E0400447|abbreviation||||
|E258250|IFO|S035263|ifo|N035048||iphosphamide|L098924|ifosfamide||UMLS|E0745878|E0400447|abbreviation||||
|E260734|LBC|S039963|lbc|N039512||lymphoid blast crisis|L105799|lymphoid blast crisis||UMLS|E0746043|E0746042|acronym||||
|E261145|MMEP|S044789|mmep|N044722||magnetic motor evoked potential|L106422|||UMLS|E0746178|E0746177|acronym||||
|E261146|MMEP|S044789|mmep|N044722||magnetic motor-evoked potential|L106423|||UMLS|E0746178|E0746177|acronym||||
|E261147|MMEP|S044789|mmep|N044722||muscle motor evoked potential|L114442|||UMLS|E0746178|E0746176|acronym||||
|E261148|MMEP|S044789|mmep|N044722||muscle motor-evoked potential|L114443|||UMLS|E0746178|E0746176|acronym||||
|E261164|FLP|S024995|flp|N025696||FMRFamide-like peptide|L013901|||UMLS|E0746184|E0746179|acronym||||
|E261174|FNR|S025146|fnr|N025878||fibronectin receptor|L077450|fibronectin receptor||UMLS|E0746188|E0321691|acronym||||
|E262077|CN|S014416|cn|N016102||calcineurin|L052888|calcineurin||UMLS|E0746853|E0304028|abbreviation||||
|E262078|CN|S014416|cn|N016102||Cryptococcus neoformans|L010688|Cryptococcus neoformans||UMLS|E0746853|E0001701|abbreviation||||
|E262081|Cn|S016914|cn|N016102||Cryptococcus neoformans|L010688|Cryptococcus neoformans||UMLS|E0746854|E0001701|acronym||||
|E262082|Cn|S016914|cn|N016102||calcineurin|L052888|calcineurin||UMLS|E0746854|E0304028|abbreviation||||
|E262132|IB|S034572|ib|N034370||ibuprofen|L092533|ibuprofen||UMLS|E0746949|E0033208|abbreviation||||
|E262200|pac|S095229|pac|N052497||PALE CRESS|L025630|PALE CRESS||UMLS|E0747166|E0747165|acronym||||
|E262201|pac|S095229|pac|N052497||pale cress|L123776|PALE CRESS||UMLS|E0747166|E0747165|acronym||||
|E262303|DMM|S019350|dmm|N020228||disproportionate micromelia|L068607|disproportionate micromelia||UMLS|E0747284|E0747283|acronym||||
|E262547|KF|S038611|kf|N038209||Kayser Fleischer|L019184|Kayser Fleischer||UMLS|E0747387|E0747385|acronym||||
|E262548|KF|S038611|kf|N038209||Kayser-Fleischer|L019186|Kayser Fleischer||UMLS|E0747387|E0747385|acronym||||
|E262663|Gc|S028937|gc|N027562||group specific component|L083714|group specific component||UMLS|E0747614|E0440200|acronym||||
|E262664|Gc|S028937|gc|N027562||group-specific component|L083723|group specific component||UMLS|E0747614|E0440200|acronym||||
|E264132|MAS|S043342|mas|N042696||masseter|L107416|masseter||UMLS|E0747998|E0070685|abbreviation||||
|E264644|PDG|S054085|pdg|N053425||pregnanediol 3-glucuronide|L133299|||UMLS|E0748406||acronym||||
|E264645|PDG|S054085|pdg|N053425||pregnanediol glucuronide|L133300|pregnanediol glucuronide||UMLS|E0748406|E0748402|acronym||||
|E264646|PDG|S054085|pdg|N053425||pregnanediol-glucuronide|L133303|pregnanediol glucuronide||UMLS|E0748406|E0748402|acronym||||
|E264647|PDG|S054085|pdg|N053425||propanodeoxyguanosine|L134901|propanodeoxyguanosine||UMLS|E0748406|E0516875|acronym||||
|E264716|PKD2|S055413|pkd2|N055083||polycystic kidney disease 2|L130545|polycystic kidney disease 2||UMLS|E0748437|E0748435|acronym||||
|E264717|PKD2|S055413|pkd2|N055083||polycystic kidney disease-2|L130550|polycystic kidney disease 2||UMLS|E0748437|E0748435|acronym||||
|E264725|PKP|S055455|pkp|N055129||plakophilin|L129151|plakophilin||UMLS|E0748440|E0507954|abbreviation||||
|E264787|PNF|S055968|pnf|N055697||phosphorylated neurofilament|L128447|||UMLS|E0748469|E0748467|acronym||||
|E264812|PNL|S055984|pnl|N055713||pectin lyase|L125321|pectin lyase||UMLS|E0748482|E0509292|acronym||||
|E265744|MTG|S045658|mtg|N045749||microbial transglutaminase|L110700|microbial transglutaminase||UMLS|E0748670|E0748661|acronym||||
|E265820|PCU|S053968|pcu|N053324||pentacycloundecane|L125568|pentacycloundecane||UMLS|E0748741|E0748739|acronym||||
|E265821|PCU|S053968|pcu|N053324||pentacyclo-undecane|L125567|||UMLS|E0748741|E0748739|acronym||||
|E265822|PCU|S053968|pcu|N053324||penta-cyclo-undecane|L125555|||UMLS|E0748741|E0748739|acronym||||
|E266166|G|S026398|g|N026583||gyroid|L084307|gyroid||UMLS|E0749284|E0749281|abbreviation||||
|E266723|AMI|S004849|ami|N005287||amitriptyline|L042137|amitriptyline||UMLS|E0749531|E0008574|abbreviation||||
|E266724|AMI|S004849|ami|N005287||amitryptiline|L042138|amitriptyline||UMLS|E0749531|E0008574|abbreviation||||
|E266725|AMI|S004849|ami|N005287||amitryptyline|L042139|amitriptyline||UMLS|E0749531|E0008574|abbreviation||||
|E266726|AMI|S004849|ami|N005287||amifostine|L041876|amifostine||UMLS|E0749531|E0301589|abbreviation||||
|E266727|AMI|S004849|ami|N005287||amiloride|L041879|amiloride||UMLS|E0749531|E0202517|abbreviation||||
|E266728|AMI|S004849|ami|N005287||amiodarone|L042133|amiodarone||UMLS|E0749531|E0008571|abbreviation||||
|E266937|BAR|S008573|bar|N009683||beta adrenergic receptor|L049333|beta adrenergic receptor||UMLS|E0749671|E0351277|acronym||||
|E266938|BAR|S008573|bar|N009683||beta-adrenergic receptor|L049498|beta adrenergic receptor||UMLS|E0749671|E0351277|acronym||||
|E266939|BAR|S008573|bar|N009683||β adrenergic receptor|L170059|||UMLS|E0749671|E0351277|acronym||||
|E266940|BAR|S008573|bar|N009683||β-adrenergic receptor|L170165|||UMLS|E0749671|E0351277|acronym||||
|E266990|SRCT|S065736|srct|N065936||synchrotron radiation computed tomography|L154152|||UMLS|E0749786|E0749784|acronym||||
|E267017|LY|S041670|ly|N041414||lymphocyte|L105666|lymphocyte||UMLS|E0749847|E0038354|abbreviation||||
|E267087|LUT|S041496|lut|N041250||lutein|L105490|lutein||UMLS|E0749910|E0038278|abbreviation||||
|E267088|LUT|S041496|lut|N041250||luteolin|L105540|luteolin||UMLS|E0749910|E0206069|abbreviation||||
|E267096|LUP|S041488|lup|N041236||lupeol|L105460|lupeol||UMLS|E0749916|E0206066|abbreviation||||
|E267192|AMN|S004896|amn|N005363||amnionless|L042195|amnionless||UMLS|E0749992|E0749991|abbreviation||||
|E267249|LSD1|S041270|lsd1|N041012||LESION SIMULATING DISEASE1|L019751|||UMLS|E0750075|E0750073|acronym||||
|E267250|LSD1|S041270|lsd1|N041012||lesion simulating disease1|L102335|||UMLS|E0750075|E0750073|acronym||||
|E267251|LSD1|S041270|lsd1|N041012||LESION SIMULATING DISEASE 1|L019750|||UMLS|E0750075|E0750073|acronym||||
|E267252|LSD1|S041270|lsd1|N041012||lesion simulating disease 1|L102334|||UMLS|E0750075|E0750073|acronym||||
|E267330|LPN|S041120|lpn|N040864||licensed practical nurse|L102881|licensed practical nurse||UMLS|E0750190|E0037457|acronym||||
|E267408|ANT|S005093|ant|N005669||anthracene|L043280|anthracene||UMLS|E0750306|E0009369|abbreviation||||
|E267409|ANT|S005093|ant|N005669||antagonist|L043004|antagonist||UMLS|E0750306|E0009256|abbreviation||||
|E267412|ANT|S005093|ant|N005669||AINTEGUMENTA|L003298|AINTEGUMENTA||UMLS|E0750307|E0550520|abbreviation||||
|E267413|ANT|S005093|ant|N005669||aintegumenta|L040509|AINTEGUMENTA||UMLS|E0750307|E0550520|abbreviation||||
|E267422|AN|S004978|an|N005454||anthracene|L043280|anthracene||UMLS|E0750316|E0009369|abbreviation||||
|E267445|BAI|S008506|bai|N009601||baicalein|L048465|baicalein||UMLS|E0750338|E0303648|abbreviation||||
|E267497|BIC|S009191|bic|N010651||bicarbonate|L049819|bicarbonate||UMLS|E0750376|E0012759|abbreviation||||
|E267585|CIS|S013964|cis|N015596||cisplatin|L057974|cisplatin||UMLS|E0750526|E0528419|abbreviation||||
|E267586|CIS|S013964|cis|N015596||cis platin|L057928|cisplatin||UMLS|E0750526|E0528419|abbreviation||||
|E267587|CIS|S013964|cis|N015596||cis-platin|L057960|cisplatin||UMLS|E0750526|E0528419|abbreviation||||
|E267617|CPE|S014882|cpe|N016745||choroid plexus epithelium|L057223|choroid plexus epithelium||UMLS|E0750562|E0750560|acronym||||
|E267700|DPP IV|S019783|dpp iv|N020684||dipeptidyl peptidase IV|L068139|dipeptidylpeptidase 4||UMLS|E0750673|E0750672|acronym||||
|E267707|DPP IV|S019783|dpp iv|N020684||dipeptidyl-peptidase IV|L068149|dipeptidylpeptidase 4||UMLS|E0750673|E0750672|acronym||||
|E267724|DPP-IV|S019790|dpp_iv|N020693||dipeptidyl peptidase IV|L068139|dipeptidylpeptidase 4||UMLS|E0750673|E0750672|acronym||||
|E267731|DPP-IV|S019790|dpp_iv|N020693||dipeptidyl-peptidase IV|L068149|dipeptidylpeptidase 4||UMLS|E0750673|E0750672|acronym||||
|E267743|DPP|S019779|dpp|N020680||day postpartum|L064694|||UMLS|E0750678||acronym||||
|E267745|DP|S019702|dp|N020596||Doctor of Pharmacy|L012004|||UMLS|E0750680|E0355933|acronym||||
|E267746|DP|S019702|dp|N020596||doctor of pharmacy|L068967|||UMLS|E0750680|E0355933|acronym||||
|E267747|DP|S019702|dp|N020596||Doctor of Podiatry|L012007|||UMLS|E0750680|E0746917|acronym||||
|E267827|EMA|S022281|ema|N022895||endomysial antibody|L072229|endomysial antibody||UMLS|E0750776|E0750771|acronym||||
|E267828|EMA|S022281|ema|N022895||antiendomysial antibody|L044867|antiendomysial antibody||UMLS|E0750776|E0518642|acronym||||
|E267829|EMA|S022281|ema|N022895||anti-endomysial antibody|L043814|||UMLS|E0750776|E0518642|acronym||||
|E267830|EMA|S022281|ema|N022895||antiendomysium antibody|L044869|antiendomysium antibody||UMLS|E0750776|E0729737|acronym||||
|E267831|EMA|S022281|ema|N022895||anti-endomysium antibody|L043816|||UMLS|E0750776|E0729737|acronym||||
|E267832|EMA|S022281|ema|N022895||endomysium antibody|L072232|endomysium antibody||UMLS|E0750776|E0750772|acronym||||
|E267885|FB|S024340|fb|N024749||fibrinogen|L077296|fibrinogen||UMLS|E0750843|E0027719|abbreviation||||
|E267886|FB|S024340|fb|N024749||fibroblast|L077331|fibroblast||UMLS|E0750843|E0027744|abbreviation||||
|E267887|FB|S024340|fb|N024749||fibro-blast|L077319|||UMLS|E0750843|E0027744|abbreviation||||
|E267891|FB|S024340|fb|N024749||fibroblast|L077331|fibroblast||UMLS|E0750844|E0027744|acronym||||
|E267892|FB|S024340|fb|N024749||fibro-blast|L077319|||UMLS|E0750844|E0027744|acronym||||
|E267893|Fb|S025760|fb|N024749||fibroblast|L077331|fibroblast||UMLS|E0750844|E0027744|acronym||||
|E267894|Fb|S025760|fb|N024749||fibro-blast|L077319|||UMLS|E0750844|E0027744|acronym||||
|E267902|fB|S086246|fb|N024749||breathing frequency|L052111|breathing frequency||UMLS|E0750846|E0750840|acronym||||
|E268082|HCII|S030595|hcii|N030984||Hybrid Capture 2|L017431|Hybrid Capture 2||UMLS|E0750980|E0750977|acronym||||
|E268083|HCII|S030595|hcii|N030984||Hybrid Capture II|L017432|Hybrid Capture 2||UMLS|E0750980|E0750977|acronym||||
|E268084|HCII|S030595|hcii|N030984||Hybrid Capture-2|L017434|Hybrid Capture 2||UMLS|E0750980|E0750977|acronym||||
|E268085|HCII|S030595|hcii|N030984||Hybrid Capture-II|L017435|Hybrid Capture 2||UMLS|E0750980|E0750977|acronym||||
|E268086|HC II|S030528|hc ii|N030880||Hybrid Capture 2|L017431|Hybrid Capture 2||UMLS|E0750980|E0750977|acronym||||
|E268087|HC II|S030528|hc ii|N030880||Hybrid Capture II|L017432|Hybrid Capture 2||UMLS|E0750980|E0750977|acronym||||
|E268088|HC II|S030528|hc ii|N030880||Hybrid Capture-2|L017434|Hybrid Capture 2||UMLS|E0750980|E0750977|acronym||||
|E268089|HC II|S030528|hc ii|N030880||Hybrid Capture-II|L017435|Hybrid Capture 2||UMLS|E0750980|E0750977|acronym||||
|E268102|HEM|S030941|hem|N031337||hemorrhage|L086461|hemorrhage||UMLS|E0750988|E0030681|abbreviation||||
|E268103|HEM|S030941|hem|N031337||haemorrhage|L084875|hemorrhage||UMLS|E0750988|E0030681|abbreviation||||
|E268104|HEM|S030941|hem|N031337||hæmorrhage|L092510|||UMLS|E0750988|E0030681|abbreviation||||
|E268263|ILO|S036305|ilo|N036271||iloprost|L092798|iloprost||UMLS|E0751122|E0306910|abbreviation||||
|E268394|JAS|S037988|jas|N037592||jasplakinolide|L099562|jasplakinolide||UMLS|E0751215|E0407555|abbreviation||||
|E268414|LASA|S039924|lasa|N039423||lysine acetylsalicylic acid|L105933|lysine acetylsalicylic acid||UMLS|E0751242|E0751241|acronym||||
|E268415|LASA|S039924|lasa|N039423||lysine acetyl salicylic acid|L105930|lysine acetylsalicylic acid||UMLS|E0751242|E0751241|acronym||||
|E268416|LASA|S039924|lasa|N039423||lysine-acetylsalicylic acid|L105947|lysine acetylsalicylic acid||UMLS|E0751242|E0751241|acronym||||
|E268417|LASA|S039924|lasa|N039423||lysine acetylsalicylate|L105932|lysine acetylsalicylate||UMLS|E0751242|E0688710|acronym||||
|E268418|LASA|S039924|lasa|N039423||lysine acetyl salicylate|L105929|lysine acetylsalicylate||UMLS|E0751242|E0688710|acronym||||
|E268419|LASA|S039924|lasa|N039423||lysine-acetylsalicylate|L105946|lysine acetylsalicylate||UMLS|E0751242|E0688710|acronym||||
|E268420|LASA|S039924|lasa|N039423||lysine acetyl-salicylate|L105931|lysine acetylsalicylate||UMLS|E0751242|E0688710|acronym||||
|E268421|LASA|S039924|lasa|N039423||lysine-acetyl salicylate|L105945|lysine acetylsalicylate||UMLS|E0751242|E0688710|acronym||||
|E268603|MA|S042972|ma|N042250||Mexican American|L021922|Mexican American||UMLS|E0751362|E0751339|acronym||||
|E268604|MA|S042972|ma|N042250||Mexican-American|L021927|Mexican American||UMLS|E0751362|E0751339|acronym||||
|E268644|MC|S043496|mc|N042890||Magister Chirurgiae|L021178|||UMLS|E0751392||acronym||||
|E268645|MC|S043496|mc|N042890||Medical Corps|L021553|Medical Corps||UMLS|E0751392|E0208792|acronym||||
|E269252|BAS|S008583|bas|N009702||basiliximab|L048755|basiliximab||UMLS|E0751857|E0506734|abbreviation||||
|E269338|LOS|S041021|los|N040732||losartan|L104623|losartan||UMLS|E0751904|E0310464|abbreviation||||
|E269525|Alb|S007184|alb|N004763||albumen|L040668|albumen||UMLS|E0752077|E0007940|abbreviation||||
|E269526|Alb|S007184|alb|N004763||albumin|L040669|albumen||UMLS|E0752077|E0007940|abbreviation||||
|E269527|Alb|S007184|alb|N004763||albumine|L040691|albumen||UMLS|E0752077|E0007940|abbreviation||||
|E269528|Alb|S007184|alb|N004763||albendazole|L040657|albendazole||UMLS|E0752077|E0007931|abbreviation||||
|E269529|Alb|S007184|alb|N004763||Albanian|L004207|Albanian||UMLS|E0752078|E0000192|abbreviation||||
|E269737|TCM|S069395|tcm|N068745||central memory T cell|L055575|central memory T cell||UMLS|E0752192|E0752191|acronym||||
|E269738|TCM|S069395|tcm|N068745||central memory T-cell|L055576|central memory T cell||UMLS|E0752192|E0752191|acronym||||
|E269885|Ins|S037702|ins|N036551||insertion|L095106|insertion||UMLS|E0752449|E0034781|abbreviation||||
|E269988|RTH|S061226|rth|N061494||retention test Homburg|L141615|retention test Homburg||UMLS|E0752658|E0578465|acronym||||
|E270522|IFNα|S035237|ifnα|N035022||interferon alfa|L095980|interferon alfa||UMLS|E0753070|E0035056|abbreviation||||
|E270523|IFNα|S035237|ifnα|N035022||interferon alpha|L095988|interferon alfa||UMLS|E0753070|E0035056|abbreviation||||
|E270524|IFNα|S035237|ifnα|N035022||interferon-alfa|L096096|interferon alfa||UMLS|E0753070|E0035056|abbreviation||||
|E270525|IFNα|S035237|ifnα|N035022||interferon-alpha|L096101|interferon alfa||UMLS|E0753070|E0035056|abbreviation||||
|E270526|IFNα|S035237|ifnα|N035022||interferon α|L096067|||UMLS|E0753070|E0035056|abbreviation||||
|E270527|IFNα|S035237|ifnα|N035022||interferon-α|L096172|||UMLS|E0753070|E0035056|abbreviation||||
|E270528|IFN α|S035051|ifn α|N034847||interferon alfa|L095980|interferon alfa||UMLS|E0753070|E0035056|abbreviation||||
|E270529|IFN α|S035051|ifn α|N034847||interferon alpha|L095988|interferon alfa||UMLS|E0753070|E0035056|abbreviation||||
|E270530|IFN α|S035051|ifn α|N034847||interferon-alfa|L096096|interferon alfa||UMLS|E0753070|E0035056|abbreviation||||
|E270531|IFN α|S035051|ifn α|N034847||interferon-alpha|L096101|interferon alfa||UMLS|E0753070|E0035056|abbreviation||||
|E270532|IFN α|S035051|ifn α|N034847||interferon α|L096067|||UMLS|E0753070|E0035056|abbreviation||||
|E270533|IFN α|S035051|ifn α|N034847||interferon-α|L096172|||UMLS|E0753070|E0035056|abbreviation||||
|E270534|IFN-α|S035163|ifn_α|N034950||interferon alfa|L095980|interferon alfa||UMLS|E0753070|E0035056|abbreviation||||
|E270535|IFN-α|S035163|ifn_α|N034950||interferon alpha|L095988|interferon alfa||UMLS|E0753070|E0035056|abbreviation||||
|E270536|IFN-α|S035163|ifn_α|N034950||interferon-alfa|L096096|interferon alfa||UMLS|E0753070|E0035056|abbreviation||||
|E270537|IFN-α|S035163|ifn_α|N034950||interferon-alpha|L096101|interferon alfa||UMLS|E0753070|E0035056|abbreviation||||
|E270538|IFN-α|S035163|ifn_α|N034950||interferon α|L096067|||UMLS|E0753070|E0035056|abbreviation||||
|E270539|IFN-α|S035163|ifn_α|N034950||interferon-α|L096172|||UMLS|E0753070|E0035056|abbreviation||||
|E270606|MII|S044449|mii|N044310||metaphase II|L109635|metaphase II||UMLS|E0753092|E0586968|abbreviation||||
