LF1|LF2|Synonym
anti-protamine immunoglobulin E|antiprotamine immunoglobulin E|Y
ubiquitin-conjugating enzyme 11|ubiquitin-conjugating enzyme 1|Y
bulbocavernosus reflex|bulbo-cavernosus reflex|Y
attenuated total reflectance Fourier transform infrared spectroscopy|attenuated total reflectance Fourier transform infra-red spectroscopy|Y
size exclusion chromatography-multi-angle laser light scattering|size exclusion chromatography/multiangle laser light scattering|Y
size exclusion chromatography-multi-angle laser light scattering|size-exclusion chromatography-multi-angle laser light scattering|Y
technetium-99m methoxyisobutylisonitrile|technetium-99m-methoxyisobutylisonitrile|Y
ribosomal protein S7|ribosomal protein S27|Y
olivopontocerebellar atrophy|olivo-pontocerebellar atrophy|Y
circulating platelet aggregate|circulating platelet aggregates|Y
colo-rectal carcinoma|colorectal carcinoma|Y
peroxisome proliferator-activated receptor γ coactivator 1|peroxisome proliferator-activated receptor γ co-activator 1|Y
peroxisome proliferator-activated receptor γ coactivator 1|peroxisome proliferator-activated receptor γ co-activator 1α|Y
single-photon emission computed tomography|single-photon emission-computed tomography|Y
spinocerebellar ataxia type 10|spinocerebellar ataxia type 1|Y
Src homology-2 domain-containing protein tyrosine phosphatase 2|Src homology-2 domain-containing protein tyrosine phosphatase-2|Y
Src homology-2 domain-containing protein tyrosine phosphatase 2|Src-homology-2 domain-containing protein tyrosine phosphatase 2|Y
pharmaco-mechanical thrombectomy|pharmacomechanical thrombectomy|Y
retinoic acid-inducible gene I-like receptor|retinoic-acid-inducible gene I-like receptor|Y
Manual Ability Classification System level III|Manual Ability Classification System level II|Y
N`-nitrosonornicotine|N-nitrosonornicotine|Y
United States Department of Health, Education and Welfare|United States Department of Health, Education, and Welfare|Y
kruppel-like factor-13|kruppel-like factor-3|Y
anti-β-2-glycoprotein 1 antibody|anti-β2-glycoprotein 1 antibody|Y
extra-cellular resistance|extracellular resistance|Y
bone gamma-carboxyglutamic acid-containing protein|bone gamma-carboxyglutamic acid containing protein|Y
phosphorylated p38 mitogen-activated protein kinase|phosphorylated p38 mitogen activated protein kinase|Y
Veterans' Health Administration medical center|Veterans Health Administration medical center|Y
root phototropism protein 5|root phototropism protein 5a|Y
root phototropism protein 5|root phototropism protein 5b|Y
expressed breastmilk|expressed breast milk|Y
Von Hippel-Lindau tumour suppressor protein|von Hippel-Lindau tumour suppressor protein|Y
microtubule-associated protein 1 light chain-3|microtubule-associated protein 1 light chain-3B|Y
microtubule-associated protein 1 light chain-3|microtubule-associated protein 1 light chain 3|Y
microtubule-associated protein 1 light chain-3|microtubule associated protein 1 light chain-3|Y
Bio-Breeding/Worcester|BioBreeding/Worcester|Y
Neuro-Psychiatric Inventory-Nursing Home version|Neuro-Psychiatric Inventory-Nursing Home Version|Y
follicular fluid meiosis activating sterol|follicular-fluid meiosis activating sterol|Y
evoked otoacoustic emission|evoked oto-acoustic emission|Y
interphase fluorescence in situ hybridisation|interphase fluorescence in-situ hybridisation|Y
neural-precursor-cell-expressed, developmentally down-regulated 4|neural-precursor-cell-expressed, developmentally downregulated 5|Y
neural-precursor-cell-expressed, developmentally down-regulated 4|neural-precursor-cell-expressed developmentally down-regulated 4|Y
neural-precursor-cell-expressed, developmentally down-regulated 4|neural-precursor-cell-expressed, developmentally downregulated 8|Y
neural-precursor-cell-expressed, developmentally down-regulated 4|neural-precursor-cell-expressed developmentally down-regulated 1|Y
neural-precursor-cell-expressed, developmentally down-regulated 4|neural-precursor-cell-expressed, developmentally downregulated 2|Y
multi-programmable pacemaker|multiprogrammable pacemaker|Y
American Society of Anaesthesiology status I|American Society of Anaesthesiology status|Y
American Society of Anaesthesiology status I|American Society of Anaesthesiology status V|Y
Src homology-2 domain-containing protein tyrosine phosphatase-2|Src homology 2 domain-containing protein tyrosine phosphatase-2|Y
non-governmental organisation|nongovernmental organisation|Y
thiazide sensitive Na-Cl co-transporter|thiazide sensitive NaCl co-transporter|Y
thiazide sensitive Na-Cl co-transporter|thiazide sensitive Na-Cl cotransporter|Y
University of California, San Diego|University of California San Diego|Y
human granulocyte-macrophage colony-stimulating factor|human granulocyte-macrophage colony stimulating factor|Y
human granulocyte-macrophage colony-stimulating factor|human granulocyte-macrophage-colony-stimulating factor|Y
tumour necrosis factor-related apoptosis-inducing ligand-receptor 1|tumour necrosis factor-related apoptosis-inducing ligand receptor 1|Y
2-amino-6-methyl-dipyrido[1,2-a|2-amino-6-methyldipyrido[1,2-a|Y
catalysed reporter deposition-fluorescence in situ hybridization|catalyzed reporter deposition-fluorescence in situ hybridization|Y
beta-methylamino-alanine|beta-methylaminoalanine|Y
TBP-associated factor 1|TBP-associated factor 17|Y
Zygowilliopsis californica|Zygowillopsis californica|Y
transient receptor potential vanilloid 4|transient receptor potential vanilloid 3|Y
gamma-aminobutyric acid B receptor|gamma-amino-butyric acid B receptor|Y
gamma-aminobutyric acid B receptor|gamma-amino butyric acid B receptor|Y
tail-less complex polypeptide 1|tailless complex polypeptide 1|Y
countercurrent distribution|counter-current distribution|Y
anti-sheep red blood cell antibody|antisheep red blood cell antibody|Y
intra-cellular binding protein|intracellular binding protein|Y
peptidoglycan recognition protein I α|peptidoglycan recognition protein Iα|Y
nucleotide-binding domain and leucine-rich-repeat-containing family|nucleotide-binding domain and leucine-rich-repeat containing family|Y
restriction endonuclease analysis-pulsed-field gel electrophoresis|restriction endonuclease analysis-pulsed field gel electrophoresis|Y
TATA-binding protein-associated factor-6|TATA-binding protein-associated factor-3|Y
TATA-binding protein-associated factor-6|TATA-binding protein-associated factor-4|Y
TATA-binding protein-associated factor-6|TATA-binding protein-associated factor-9|Y
TATA-binding protein-associated factor-6|TATA-binding protein-associated factor-7|Y
TATA-binding protein-associated factor-6|TATA-binding protein-associated factor-2|Y
TATA-binding protein-associated factor-6|TATA-binding protein-associated factor-1|Y
secreted frizzled-related protein|secreted frizzled-related proteins|Y
lipoprotein-associated phospholipase A2|lipoprotein-associated phospholipase A(2)|Y
autoimmune polyendocrine syndrome type 2|autoimmune polyendocrine syndrome type 1|Y
peroxisome proliferator-activated receptor-gamma|peroxisome proliferator-activated receptor-gamma-2|Y
European Organization for Research and Treatment of Cancer Quality-of-Life Questionnaire Core 30|European Organisation for Research and Treatment of Cancer Quality-of-Life Questionnaire Core 30|Y
European Organization for Research and Treatment of Cancer Quality-of-Life Questionnaire Core 30|European Organization for Research and Treatment of Cancer Quality of Life Questionnaire Core 30|Y
European Organization for Research and Treatment of Cancer Quality-of-Life Questionnaire Core 30|European Organization for Research and Treatment of Cancer Quality-of-Life Questionnaire Core-30|Y
multifacility healthcare organisation|multi-facility healthcare organisation|Y
x-ray absorption near edge structure spectrum|X-ray absorption near edge structure spectrum|Y
Triticum aestivum endoxylanase inhibitor I|Triticum aestivum endoxylanase inhibitor|Y
DL-alpha-difluoromethylornithine|D,L-alpha-difluoromethylornithine|Y
colony forming unit granulocyte macrophage|colony forming unit-granulocyte macrophage|Y
transcription factor σB|transcription factor σ B|Y
Salmonella enteritidis fimbrial antigen 18|Salmonella enteritidis fimbrial antigen 14|Y
colony forming unit-granulocyte macrophage|colony forming unit-granulocyte/macrophage|Y
heterogeneous nuclear ribonucleoprotein|heterogeneous nuclear ribonucleoprotein K|Y
heterogeneous nuclear ribonucleoprotein|heterogeneous nuclear ribonucleoprotein I|Y
oro-facio-digital syndrome type IV|oro-facio-digital syndrome type I|Y
TATA-binding protein-associated factor-3|TATA-binding protein-associated factor-4|Y
TATA-binding protein-associated factor-3|TATA-binding protein-associated factor-9|Y
TATA-binding protein-associated factor-3|TATA-binding protein-associated factor-7|Y
TATA-binding protein-associated factor-3|TATA-binding protein-associated factor-2|Y
TATA-binding protein-associated factor-3|TATA-binding protein-associated factor-1|Y
anti-bothropic complex|antibothropic complex|Y
a disintegrin and metalloproteinase with thrombospondin motifs-12|a disintegrin and metalloproteinase with thrombospondin motif-17|Y
a disintegrin and metalloproteinase with thrombospondin motifs-12|a disintegrin and metalloproteinase with thrombospondin motifs-10|Y
a disintegrin and metalloproteinase with thrombospondin motifs-12|a disintegrin and metalloproteinase with thrombospondin motifs-16|Y
a disintegrin and metalloproteinase with thrombospondin motifs-12|a disintegrin and metalloproteinase with thrombospondin motifs|Y
a disintegrin and metalloproteinase with thrombospondin motifs-12|a disintegrin and metalloproteinase with thrombospondin motifs-4|Y
a disintegrin and metalloproteinase with thrombospondin motifs-12|a disintegrin and metalloproteinase with thrombospondin motif-12|Y
a disintegrin and metalloproteinase with thrombospondin motifs-12|a disintegrin and metalloproteinase with thrombospondin motifs-7|Y
a disintegrin and metalloproteinase with thrombospondin motifs-12|a disintegrin and metalloproteinase with thrombospondin motif-18|Y
a disintegrin and metalloproteinase with thrombospondin motifs-12|a disintegrin and metalloprotease with thrombospondin motif-12|Y
a disintegrin and metalloproteinase with thrombospondin motifs-12|a disintegrin and metalloproteinase with thrombospondin motif-2|Y
a disintegrin and metalloproteinase with thrombospondin motifs-12|a disintegrin and metalloproteinase with thrombospondin motifs-6|Y
a disintegrin and metalloproteinase with thrombospondin motifs-12|a disintegrin and metalloproteinase with thrombospondin motif-13|Y
a disintegrin and metalloproteinase with thrombospondin motifs-12|a disintegrin and metalloproteinase with thrombospondin motifs-2|Y
a disintegrin and metalloproteinase with thrombospondin motifs-12|a disintegrin and metalloproteinase with thrombospondin motifs-9|Y
a disintegrin and metalloproteinase with thrombospondin motifs-12|a disintegrin and metalloproteinase with thrombospondin motifs-18|Y
voiding cystourethrogram|voiding cysto-urethrogram|Y
voiding cystourethrogram|voiding cystourethogram|Y
benzo(a)pyrene diolepoxide-DNA adduct|benzo(a)pyrene diol epoxide-DNA adduct|Y
benzo(a)pyrene diolepoxide-DNA adduct|benzo(a)pyrene diol-epoxide-DNA adduct|Y
anti-histocompatibility leukocyte antigen class II antibody|anti-histocompatibility leukocyte antigen class I antibody|Y
tumour necrosis factor receptor 1-associated periodic syndrome|tumour necrosis factor receptor-associated periodic syndrome|Y
tumour necrosis factor receptor 1-associated periodic syndrome|tumor necrosis factor receptor-associated periodic syndrome|Y
neural precursor cell expressed, developmentally downregulated 2|neural precursor cell expressed, developmentally down-regulated 4|Y
neural precursor cell expressed, developmentally downregulated 2|neural precursor cell expressed, developmentally down-regulated 1|Y
neural precursor cell expressed, developmentally downregulated 2|neural precursor cell-expressed, developmentally down-regulated 2|Y
neural precursor cell expressed, developmentally downregulated 2|neural precursor cell expressed, developmentally down-regulated 5|Y
neuro-circulatory dystonia|neurocirculatory dystonia|Y
hepatic nuclear factor 4 α|hepatic nuclear factor 4α|Y
colony-forming unit granulocyte-macrophage|colony-forming unit/granulocyte-macrophage|Y
signal transducer and activator of transcription-6|signal transducer and activator of transcription-1|Y
signal transducer and activator of transcription-6|signal transducer and activator of transcription 6|Y
